Offer date,IPO name,Ticker,CUSIP,Rollup,VC,Dual,Pishares,Internet,CRSP permanent ID,Founding,,,
20190117,Rhinebeck Bancorp,RBKB,762093102,.,0,0,.,0,18369,1960,,,
20190130,Pimco Energy & Tactical Credit,NRGX,69346N10,0,0,0,.,0,18349,-99,,,
20190131,New Fortress Energy LLC,NFE,644393100,0,0,1,167058824,0,18368,2014,,,
20190204,Inmune Bio Inc,INMB,45782T105,0,0,0,.,0,18406,1972,,,
20190207,Alector Inc,ALEC,014442107,0,1,0,.,0,18376,1997,,,
20190208,Gossamer Bio Inc,GOSS,38341P102,0,1,0,.,0,18377,2003,,,
20190208,Harpoon Therapeutics Inc,HARP,41358P106,0,1,0,.,0,18401,2015,,,
20190213,IMAC Holdings Inc,IMAC,44967K104,.,0,0,.,0,18405,2000,,,
20190214,Avedro Inc,AVDR,05355N109,0,1,0,.,0,18397,2002,,,
20190214,TCR2 Therapeutics Inc,TCRR,87808K106,0,1,0,.,0,18415,2015,,,
20190215,Hoth Therapeutics Inc,HOTH,44148G105,0,0,0,.,0,18402,2017,,,
20190215,Soliton,SOLY,xxxxxxxxx,.,0,0,.,0,.,2020,,,
20190215,Stealth Biotherapeutics Inc,MITO,85789A10,.,1,1,413298719,0,18409,2006,,,
20190226,Super League Gaming Inc,SLGG,86804F202,0,0,0,.,0,18413,2014,,,
20190228,Kaleido Biosciences Inc,KLDO,483347100,0,1,0,.,0,18408,2015,,,
20190307,Shockwave Medical Inc,SWAV,82489T104,0,1,0,.,0,18456,2009,,,
20190308,Futu Holdings Ltd,FHL,36118L106,.,1,1,888347760,1,18466,2011,,,
20190320,Up Fintech Holding Ltd,TIGR,91531W106,.,1,1,1991802249,1,18467,2014,,,
20190321,Levi Strauss & Co,LEVI,52736R102,0,0,1,385488987,0,18424,1853,,,
20190327,Tortoise Essential Assets,TEAF,89148A103,0,0,0,.,0,18450,2017,,,
20190328,Precision Biosciences Inc,DTIL,74019P108,0,1,0,.,0,18458,2006,,,
20190328,Watford Holdings Ltd,WTRE,G9478710,.,0,0,.,0,18460,2014,,,
20190329,Lyft Inc,LYFT,55087P104,0,1,1,285877300,1,18452,2007,,,
20190329,Puyi Inc,PUYI,69373Y109,.,0,1,84033600,0,18465,1979,,,
20190402,Powerbridge Technologies Co,PBTS,G72007100,.,0,0,.,0,18562,1997,,,
20190403,Ruhnn Holding Ltd,RUHN,781314109,.,0,1,413572659,0,18565,2016,,,
20190404,NGM Biopharmaceuticals Inc,NGM,62921N105,0,1,0,.,0,18561,2007,,,
20190404,Silk Road Medical Inc,SILK,82710M100,0,1,0,.,0,18566,2007,,,
20190404,Tradeweb Markets Inc,TW,892672106,0,0,1,222222223,1,18480,1998,,,
20190405,Guardion Health Sciences,GHSI,40145Q203,0,0,0,.,0,18555,1948,,,
20190411,Pagerduty Inc,PD,69553P100,0,1,0,.,1,18482,2009,,,
20190411,Tufin Software Tech Ltd,TUFN,M8893U102,0,1,0,.,1,18545,2005,,,
20190417,Palomar Holdings Inc,PLMR,69753M105,0,0,0,.,0,18563,2014,,,
20190417,Turning Point Therapeutics,TPTX,90041T108,0,1,0,.,0,18567,2013,,,
20190418,Brigham Minerals Inc,MNRL,10918L103,0,0,1,48600000,0,18515,2012,,,
20190418,Greenlane Holdings,GNLN,xxxxxxxxx,.,0,1,94551000,0,.,2007,,,
20190418,Hookipa Pharma Inc,HOOK,43906K100,0,1,0,.,0,18559,2011,,,
20190418,Pinterest Inc,PINS,72352L106,0,1,1,529372774,1,18485,2008,,,
20190418,Zoom Video Communications Inc,ZM,98980L101,0,1,1,256388371,1,18484,2011,,,
20190430,Wah Fu Education Group Ltd,WAFU,G94184101,.,0,0,.,1,18571,1999,,,
20190502,Beyond Meat Inc,BYND,08862E109,0,1,0,.,0,18572,2009,,,
20190502,So-Young International Inc,SY,83356Q108,.,1,1,77113419,1,18675,2013,,,
20190502,Transmedics Group Inc,TMDX,89377M109,0,1,0,.,0,18676,1998,,,
20190503,Atif Holdings Ltd,ATIF,G0602B100,.,0,0,.,0,18645,2015,,,
20190503,Red River Bancshares Inc,RRBI,75686R202,0,0,0,.,0,18668,1998,,,
20190503,Sciplay Corp,SCPL,809087109,0,0,1,134267021,1,18573,1997,,,
20190503,Yunji Inc,YJ,98873N107,.,1,1,2156616752,0,18678,2015,,,
20190507,Trevi Therapeutics Inc,TRVI,89532M101,0,1,0,.,0,18677,2011,,,
20190508,Parsons Corp,PSN,70202L102,.,0,0,.,0,18575,1944,,,
20190509,Axcella Health Inc,AXLA,05454B105,0,1,0,.,0,18646,2008,,,
20190509,Cortexyme Inc,CRTX,22053A107,0,1,0,.,0,18648,2012,,,
20190509,Headhunter Grp Plc,HHR,42207L106,.,0,1,50000000,0,18655,2000,,,
20190509,Mayville Engineering Co Inc,MEC,578605107,1,0,0,.,0,18709,1945,,,
20190509,Milestone Pharmaceuticals Inc,MIST,59935V107,0,1,0,.,0,18663,2003,,,
20190509,NextCure Inc,NXTC,65343E108,0,1,0,.,0,18664,2015,,,
20190509,South Plains Financial Inc,SPFI,83946P107,0,0,0,.,0,18671,1941,,,
20190510,Jiayin Grp Inc,JFIN,47737C104,.,0,1,214000000,1,18660,2011,,,
20190510,Sonim Technologies Inc,SONM,83548F101,0,2,0,.,0,18670,1999,,,
20190510,Uber Technologies Inc,UBER,90353T100,0,1,0,.,1,18576,2009,,,
20190514,Applied Therapeutics Inc,APLT,03828A101,0,1,0,.,0,18644,2016,,,
20190515,Postal Realty Trust Inc,PSTL,73757R102,0,0,1,6760612,0,18715,2018,,,
20190517,Avantor Inc,AVTR,05352A100,0,0,0,.,0,18579,1904,,,
20190517,Fastly Inc,FSLY,31188V100,0,1,1,90688554,1,18580,2011,,,
20190517,Luckin Coffee Inc,LK,54951L109,0,2,1,1883020912,0,18662,2017,,,
20190523,Bicycle Therapeutics Ltd,BCYC,88786108,0,1,1,17696417,0,18647,2009,,,
20190523,Ideaya Biosciences Inc,IDYA,45166A102,0,1,0,.,0,18656,2015,,,
20190523,Rattler Midstream Partners LP,RTLR,75419T103,0,0,1,151515152,0,18669,2007,,,
20190606,Gsx Techedu Inc,GSX,36257Y109,.,0,1,156650000,0,18743,2014,,,
20190607,Revolve Group LLC,RVLV,76156B107,0,0,1,68429229,0,18725,2003,,,
20190612,Crowdstrike Holdings Inc,CRWD,22788C105,0,1,1,199388971,1,18726,2011,,,
20190612,Mohawk Group Holdings Inc,MWK,608189106,0,0,0,.,0,18780,2014,,,
20190613,Fiverr International Ltd,FVRR,M4R82T106,0,1,0,.,1,18768,2010,,,
20190614,Chewy Inc,CHWY,16679L109,0,0,1,398600000,0,18727,2011,,,
20190619,Stoke Therapeutics Inc,STOK,86150R107,0,1,0,.,0,18785,2014,,,
20190620,Akero Therapeutics Inc,AKRO,00973Y108,0,1,0,.,0,18772,2017,,,
20190620,Atreca Inc,BCEL,04965G109,0,1,1,26784452,0,18774,2010,,,
20190620,Grocery Outlet Holding Corp,GO,39874R101,0,0,0,.,0,18735,1946,,,
20190620,Personalis Inc,PSNL,71535D106,0,1,0,.,0,18783,2011,,,
20190620,Prevail Therapeutics Inc,PRVL,74140Y101,0,1,0,.,0,18782,2017,,,
20190620,Slack,WORK,,.,1,1,525337000,0,18734,2009,,,
20190626,BlackRock Science and Tech II,BSTZ,09260K101,0,0,0,.,0,18739,2019,,,
20190626,Cambium Networks Corp,CMBM,G17766109,0,0,0,.,1,18775,2002,,,
20190627,Adaptive Biotechnologies Corp,ADPT,00650F109,0,1,0,.,0,18769,2009,,,
20190627,BridgeBio Pharma Inc,BBIO,10806X102,0,1,0,.,0,18770,2015,,,
20190627,Change Healthcare Inc,CHNG,15912K100,0,0,1,294326988,1,18771,2005,,,
20190627,Morphic Holding Inc,MORF,61775R105,0,1,0,.,0,18779,2014,,,
20190628,Karuna Therapeutics Inc,KRTX,48576A100,0,1,0,.,0,18777,2009,,,
20190628,The Realreal Inc,REAL,88339P101,0,1,0,.,1,18784,2011,,,
20190717,Douyu International Holdings,DOYU,25985W105,.,1,1,32462368,0,18836,2014,,,
20190718,AssetMark Finl Hldg Inc,AMK,04546L106,0,0,0,.,0,18786,1996,,,
20190718,Fulcrum Therapeutics Inc,FULC,359616109,0,1,0,.,0,18838,2015,,,
20190718,Mirum Pharmaceuticals Inc,MIRM,604749101,0,1,0,.,0,18846,2018,,,
20190718,Owl Rock Capital Corp,ORCC,69121K104,0,0,0,.,0,18807,2015,,,
20190718,Phreesia Inc,PHR,71944F106,0,1,0,.,0,18808,2005,,,
20190719,Afya Ltd,AFYA,G01125106,0,0,1,29753059,0,18829,1999,,,
20190719,Medallia Inc,MDLA,584021109,0,1,0,.,0,18787,2000,,,
20190724,Eagle Point Income Co Inc,EIC,269817102,0,0,0,.,0,18798,2018,,,
20190725,Castle Biosciences Inc,CSTL,14843C105,0,1,0,.,0,18832,2007,,,
20190725,Health Catalyst Inc,HCAT,42225T107,0,1,0,.,1,18789,2008,,,
20190725,Livongo Health Inc,LVGO,539183103,0,1,0,.,0,18790,2008,,,
20190725,ProSight Global Inc,PROS,74349J103,0,0,0,.,0,18810,2009,,,
20190725,Sunnova Energy Intl Inc,NOVA,86745K104,0,1,0,.,0,18815,2012,,,
20190726,Blue Hat Interactive,BHAT,G1329V106,.,0,0,.,0,18831,2018,,,
20190726,Wanda Sports Group Co Ltd,WSG,93368R101,.,0,1,205031173,0,18854,2015,,,
20190801,Dynatrace Inc,DT,268150109,0,0,0,.,1,18886,2005,,,
20190801,Kura Sushi USA Inc,KRUS,501270102,0,0,1,7900050,0,18898,2008,,,
20190801,Sundial Growers Inc,SNDL,86730L109,0,0,0,.,0,18902,2006,,,
20190805,AMTD International Inc,HKIB,00180G106,.,0,1,230663205,0,18887,2003,,,
20190808,Inmode Ltd,INMD,M5425M103,0,1,0,.,0,18896,2008,,,
20190815,9F Inc,JFG,65442R109,.,0,1,193856000,1,18897,2006,,,
20190815,Crossfirst Bankshares Inc,CFB,22766M109,0,0,0,.,0,18895,2007,,,
20190912,10X Genomics Inc,TXG,88025U109,0,1,1,93849660,0,18908,2012,,,
20190912,SmileDirectClub Inc,SDC,83192H106,0,2,1,384862951,0,18907,2014,,,
20190913,Cloudflare Inc,NET,18915M107,0,1,1,293343687,1,18909,2009,,,
20190913,Satsuma Pharmaceuticals Inc,STSA,859319303,0,1,0,.,0,18960,2016,,,
20190913,Springworks Therapeutics Inc,SWTX,85205L107,0,1,0,.,0,18961,2017,,,
20190918,Envista Hldg Corp,NVST,29415F104,0,0,0,.,0,18910,1894,,,
20190918,IGM Biosciences Inc,IGMS,449585108,0,1,0,.,0,18955,1993,,,
20190919,Datadog Inc,DDOG,23804L103,0,1,1,289834665,1,18911,2010,,,
20190919,Exagen Inc,XGN,30068X103,0,1,0,.,0,18963,2002,,,
20190919,Ping Identity Holding Corp,PING,72341T103,0,0,0,.,0,18912,2002,,,
20190926,Oportun Financial Corp,OPRT,68376D104,0,1,0,.,1,18958,2005,,,
20190926,Peloton Interactive Inc,PTON,70614W100,0,2,1,279390508,0,18940,2012,,,
20191003,Aprea Therapeutics Inc,APRE,03836J102,0,1,0,.,0,18997,2003,,,
20191003,Frequency Therapeutics Inc,FREQ,35803L108,0,1,0,.,0,19008,2014,,,
20191003,Viela Bio Inc,VIE,926613100,0,1,0,.,0,19031,2017,,,
20191010,BioNTech SE,BNTX,09075V102,0,0,1,226262336,0,19001,2008,,,
20191011,Hbt Financial Inc,HBT,404111106,0,0,0,.,0,19012,1920,,,
20191011,Vir Biotechnology Inc,VIR,92764N102,0,1,0,.,0,19032,2016,,,
20191017,BellRing Brands Inc,BRBR,079823100,0,0,1,34285715,0,18967,1986,,,
20191024,BRP Group Inc,BRP,05589G102,1,0,1,59588235,0,19002,2011,,,
20191025,Aesthetic Medical,AIH,00809M104,.,1,1,70838671,0,18996,1997,,,
20191025,Cabaletta Bio Inc,CABA,12674W109,0,1,0,.,0,19004,2017,,,
20191025,Happiness Biotech Group Ltd,HAPP,G4289N106,.,0,0,.,0,19011,2004,,,
20191025,Phathom Pharmaceuticals Inc,PHAT,71722W107,0,1,0,.,0,19017,2018,,,
20191025,Progyny Inc,PGNY,74340E103,0,1,0,.,0,18968,2008,,,
20191025,TFF Pharmaceuticals Inc,TFFP,87241J104,0,1,0,.,0,19026,2018,,,
20191025,Youdao Inc,DAO,98741T104,.,0,1,22635396,0,18994,2006,,,
20191029,AllianzGI Artificial Int Fund,AIO,01883M10,0,0,0,.,0,18969,2019,,,
20191031,Oyster Point Pharma Inc,OYST,69242L106,0,1,0,.,0,19016,2015,,,
20191031,RAPT Therapeutics Inc,RAPT,75382E109,0,1,0,.,0,19021,2015,,,
20191101,Fangdd Network Group Ltd,DUO,30712L109,.,1,1,1810755761,0,19069,2011,,,
20191105,Q&K Intl Grp Ltd,QK,74738J102,.,0,1,1423860850,0,19080,2012,,,
20191107,Centogene BV,CNTG,N1976T109,0,1,0,.,0,19067,2006,,,
20191107,Galera Therapeutics Inc,GRTX,36338D108,0,1,0,.,0,19072,2012,,,
20191107,Silvergate Capital Corp,SI,82837P408,0,1,1,18661193,0,19058,1987,,,
20191108,36kr Hldg Inc,KRKR,88429K103,.,1,1,937358520,0,19073,2010,,,
20191108,CNS Pharmaceuticals Inc,CNSP,18978H102,0,0,0,.,0,19066,2017,,,
20191108,Ecmoho Ltd,MOHO,27888P104,.,1,1,137517499,0,19075,2011,,,
20191108,TELA Bio Inc,TELA,872381108,0,1,0,.,0,19082,2012,,,
20191111,89bio Inc,ETNB,282559103,0,1,0,.,0,19070,2018,,,
20191113,YayYo Inc,YAYO,985294107,0,0,0,.,0,19083,2016,,,
20191121,Canaan Inc,CAN,134748102,.,0,1,2372222222,0,19065,2013,,,
20191121,SiTime Corp,SITM,82982T106,0,0,0,.,0,19081,2003,,,
20191122,Alpine Income Property Trust,PINE,02083X103,0,0,0,.,0,19037,2010,,,
20191126,Calamos Long/Short Equity Inc,CPZ,12812C106,0,0,0,.,0,19068,2017,,,
20191205,LMP Automotive Holdings Inc,LMPX,53952P101,1,0,0,.,1,19139,2017,,,
20191211,XP Inc,XP,G98239109,0,1,1,551800326,1,19148,2001,,,
20191212,Bill.com Holdings Inc,BILL,090043100,0,1,0,.,0,19084,2006,,,
20191212,EHang Holdings Ltd,EH,26853E102,.,0,1,106076731,1,19134,2005,,,
20191213,OneConnect Finl Tech Co Ltd,OCFT,68248T105,.,0,1,1097320664,0,19113,2015,,,
20191213,Sprout Social Inc,SPT,85209W109,0,1,1,47884399,0,19145,2010,,,
20191219,Indonesia Energy Corp Ltd,INDO,G4760X102,0,0,0,.,0,19128,2014,,,
20191219,Monopar Therapeutics,MNPR,61023L108,0,0,0,.,0,19142,2014,,,
20191230,Molecular Data,MKD,60852l106,.,1,1,345127024,0,19141,2013,,,
20200117,I-MAB,IMAB,44975P103,.,0,1,131239439,0,19193,2014,,,
20200117,Lizhi Inc,LIZI,53933L104,.,1,1,914661090,0,19195,2010,,,
20200117,Phoenix Tree Holdings Ltd,DNK,719156101,.,0,1,1825796852,0,19168,2015,,,
20200117,Velocity Financial LLC,VEL,92262D101,0,2,0,.,0,19172,2004,,,
20200129,Annovis Bio Inc,ANVS,03615A108,0,0,0,.,0,19149,2008,,,
20200129,BlackRock Health Sci Tr II,BMEZ,09260E105,.,0,0,.,0,19150,2019,,,
20200130,Anpac Bio Med Science Co Ltd,ANPC,03635R107,0,0,1,11201360,0,19181,2010,,,
20200130,Black Diamond Therapeutics Inc,BDTX,09203E105,0,1,0,.,0,19176,2014,,,
20200131,1Life Healthcare Inc,ONEM,68269G107,0,1,0,.,0,19177,2002,,,
20200131,Arcutis Biotherapeutics Inc,ARQT,03969K108,0,1,0,.,0,19184,2016,,,
20200131,Reynolds Consumer Products Inc,REYN,76171L106,0,0,0,.,0,19178,1947,,,
20200206,Beam Therapeutics Inc,BEAM,07373V105,0,1,0,.,0,19228,2017,,,
20200206,Casper Sleep Inc,CSPR,147626105,0,1,0,.,0,19202,2013,,,
20200206,PPD Inc,PPD,69355F102,0,0,0,.,0,19199,1985,,,
20200206,Schrodinger Inc,SDGR,80810D103,0,2,1,61447198,0,19200,1990,,,
20200207,Nexpoint Real Est Inc,NREF,65342M101,0,0,0,.,0,.,2019,,,
20200207,OneWater Marine Inc,ONEW,68280L101,1,2,1,13857990,0,19250,1997,,,
20200212,Huize Holding Ltd,HUIZ,44473E109,.,0,1,1038356593,1,19234,2006,,,
20200213,Muscle Maker Inc,GRIL,627333107,.,0,0,.,0,19233,1995,,,
20200213,Revolution Medicines Inc,RVMD,76155X100,.,1,0,.,0,19201,2014,,,
20200224,Zhongchao Inc,ZCMD,G9897X107,.,0,1,19102420,0,19257,2019,,,
20200226,DoubleLine Yield,DLY,25862D105,0,0,0,.,0,19208,2019,,,
20200228,Passage Bio Inc,PASG,702712100,0,1,0,.,0,19251,2017,,,
20200303,GFL Environmental Inc,GFL,36168Q104,1,2,1,326440755,0,19291,2007,,,
20200312,Imara Inc,IMRA,45249V107,.,1,0,.,0,19313,2016,,,
20200401,Wimi Hologram Cloud Inc,WIMI,97264L100,.,1,1,118111133,0,19354,2015,,,
20200403,Zentalis Pharmaceuticals LLC,ZNTL,98943L107,.,1,0,.,0,19356,2014,,,
20200408,Keros Therapeutics Inc,KROS,492327101,.,1,0,.,0,19349,2015,,,
20200424,Oric Pharmaceuticals Inc,ORIC,68622P109,.,1,0,.,0,19353,2014,,,
20200501,Lyra Therapeutics Inc,LYRA,55234L105,.,1,0,.,0,19402,2005,,,
20200508,Ayala Pharmaceuticals Inc,AYLA,05465V108,.,1,0,.,0,19392,2017,,,
20200508,China Liberal Education,CLEU,G2161Y109,.,0,0,.,0,19395,2011,,,
20200508,Kingsoft Cloud Holdings Ltd,KC,49639K101,.,0,1,3078966493,0,19400,1988,,,
20200515,ADC Therapeutics SA,ADCT,H0036K147,.,0,0,.,0,19391,2000,,,
20200521,SelectQuote Inc,SLQT,816307300,.,2,0,.,1,19357,1985,,,
20200522,Inari Medical Inc,NARI,45332Y109,.,1,0,.,0,19358,2011,,,
20200603,Pliant Therapeutics Inc,PLRX,729139105,.,1,0,.,0,19485,2015,,,
20200603,Warner Music Group Corp,WMG,934550203,.,0,1,510000000,0,19403,1967,,,
20200604,ZoomInfo Technologies Inc,ZI,98980F104,.,2,1,382649466,0,19405,2000,,,
20200605,Applied Molecular Transport,AMTI,03824M109,.,1,0,.,0,19462,2010,,,
20200605,Dada Nexus Ltd,DADA,23344D108,.,1,1,888937017,1,19470,2014,,,
20200605,Legend Biotech Corp,LEGN,52490G102,.,0,1,258485107,0,19478,2015,,,
20200605,Shift4 Payments Inc,FOUR,82452J109,.,2,1,80419148,1,19404,1999,,,
20200609,Vroom Inc,VRM,92918V109,.,1,0,.,1,19408,2012,,,
20200610,UCloudLink Group Inc,UCL,90354D104,.,1,1,2010000,1,19492,1940,,,
20200611,Lantern Pharma Inc,LTRN,51654W101,.,1,0,.,0,19479,1985,,,
20200612,AZEK Co Inc,AZEK,05478C105,.,2,1,144111994,0,19409,2001,,,
20200612,Avidity Biosciences Inc,RNA,05370A108,.,1,0,.,0,19488,2012,,,
20200612,Burning Rock Biotech Ltd,BNR,12233L107,.,1,1,101779534,0,19464,2008,,,
20200612,Generation Bio Co,GBIO,37148K100,.,1,0,.,0,19476,2016,,,
20200612,Vaxcyte Inc,PCVX,92243G108,.,1,0,.,0,19484,2013,,,
20200616,Royalty Pharma Plc,RPRX,G7709Q104,.,1,1,595382980,0,19490,1996,,,
20200619,Forma Therapeutics Hldg Inc,FMTX,34633R104,.,1,0,.,0,19410,2007,,,
20200619,Genetron Hldg Ltd,GTH,37186H100,.,0,1,441810100,0,19477,2015,,,
20200619,Progenity Inc,PROG,74319F107,.,1,0,.,0,19486,2010,,,
20200619,Repare Therapeutics Inc,RPTX,760273102,.,1,0,.,0,19491,2016,,,
20200626,Agora Inc,API,00851L103,.,1,1,396897929,0,19463,2013,,,
20200626,Akouos Inc,AKUS,00973J101,.,1,0,.,0,19461,2016,,,
20200626,Albertsons Cos Inc,ACI,013091103,.,0,1,479026753,0,19413,1939,,,
20200626,Angel Oak Dynamic Finl,DYFN,03462A102,.,0,0,.,0,19415,2009,,,
20200626,Ebang Intl Hldg Inc,EBON,G3R33A106,.,0,1,131035337,0,19472,2010,,,
20200626,Fusion Pharmaceuticals Inc,FUSN,36118A100,.,1,0,.,0,19475,2014,,,
20200626,PolyPid Ltd,PYPD,M8001Q118,.,1,0,.,0,19487,2008,,,
20200630,Aditx Therapeutics Inc,ADTX,007025109,.,0,1,5172490,0,19460,2017,,,
20200701,Dun & Bradstreet Holding,DNB,26484T106,.,0,0,.,0,19495,1841,,,
20200702,Accolade Inc,ACCD,00437E102,.,1,0,.,0,19496,2007,,,
20200702,Lemonade Inc,LMND,52567D107,.,1,0,.,1,19497,2015,,,
20200708,Bluecity Hldg Ltd,BLCT,09610L106,.,1,1,17825670,0,19548,2000,,,
20200710,Nkarta Inc,NKTX,65487U108,0,1,0,.,0,19499,2015,,,
20200710,Poseida Therapeutics Inc,PSTX,73730P108,0,1,0,.,0,19568,2003,,,
20200710,Quhuo Ltd,QH,74841Q100,.,1,1,51906410,0,19569,2012,,,
20200714,nCino Inc,NCNO,63947U107,.,1,0,.,0,19565,2011,,,
20200715,GoHealth Inc,GOCO,38046W105,.,1,1,313582283,1,19500,2001,,,
20200716,Relay Therapeutics Inc,RLAY,75943R102,0,1,0,.,0,19501,2015,,,
20200716,Trean Insurance Group Inc,TIG,89457R101,.,0,0,.,0,19572,1996,,,
20200717,ALX Oncology Holdings Inc,ALXO,00166B105,.,1,0,.,0,19542,2015,,,
20200717,Berkeley Lights Inc,BLI,084310101,.,1,0,.,0,19504,2011,,,
20200717,Pandion Therapeutics Inc,PAND,698340106,.,1,0,.,0,19567,2017,,,
20200722,Jamf Holding Corp,JAMF,47074L105,.,0,0,.,0,19505,2002,,,
20200723,Skillful Craftsman Educ Tech,EDTK,G8211A108,0,0,0,.,0,19551,2019,,,
20200724,Annexon Inc,ANNX,03589W102,0,1,0,.,0,19544,2011,,,
20200724,Inozyme Pharma Inc,INZY,45790W108,0,1,0,.,0,19559,2015,,,
20200724,Nurix Therapeutics Inc,NRIX,67080M103,.,1,0,.,0,19566,2009,,,
20200724,iTeos Therapeutics Inc,ITOS,46565G104,0,1,0,.,0,19560,2011,,,
20200729,Vertex Inc,VERX,92538J106,.,0,1,142993819,0,19506,1978,,,
20200730,Allovir Inc,ALVR,019818103,.,1,0,.,0,19540,2013,,,
20200730,Li Auto Inc,LI,50202M102,0,0,1,836344155,1,19564,2015,,,
20200731,1847 Goedeker Inc,GOED,28252C109,.,0,0,.,0,19515,1951,,,
20200731,Fathom Holdings Inc,FTHM,31189V109,.,0,0,.,1,19555,2010,,,
20200731,Vasta Platform Ltd,VSTA,G9440A109,.,0,1,83011585,0,19574,1966,,,
20200731,Vital Farms Inc,VITL,92847W103,.,1,0,.,0,19541,2007,,,
20200805,BigCommerce Holdings Inc,BIGC,08975P108,.,1,0,.,0,19575,2009,,,
20200805,Rackspace Technology Inc,RXT,750102105,0,0,0,.,1,19576,1998,,,
20200806,Acutus Medical Inc,AFIB,005111109,.,1,0,.,0,19619,2011,,,
20200806,Oak Street Health Inc,OSH,67181A107,.,2,0,.,0,19605,2012,,,
20200806,Rocket Companies Inc,RKT,77311W101,0,0,1,1983652048,1,19577,1985,,,
20200807,Checkmate Pharmaceuticals Inc,CMPI,162818108,0,1,0,.,0,19622,2015,,,
20200807,Freeline Therapeutics Hldg,FRLN,35655L107,.,1,1,25921158,0,19627,2015,,,
20200807,Ibex Ltd,IBEX,G4690M101,.,0,0,.,0,19638,1984,,,
20200812,Kubient Inc,KBNT,50116V107,.,0,1,7646341,0,19640,2017,,,
20200813,KE Holdings Inc,BEKE,482497104,.,1,1,3488438135,1,19598,2001,,,
20200813,NetSTREIT Corp,NTST,64119V303,.,0,0,.,0,19601,2019,,,
20200814,CureVac BV,CVAC,N2451R105,.,0,0,.,0,19623,2000,,,
20200814,Duck Creek Technologies,DCT,264120106,.,2,0,.,0,19578,2000,,,
20200819,Harmony Biosciences Hldg Inc,HRMY,413197104,.,1,0,.,0,19635,2017,,,
20200819,Inhibrx Inc,INBX,45720L107,.,1,0,.,0,19639,2010,,,
20200821,Kymera Therapeutics Inc,KYMR,501575104,.,1,0,.,0,19585,2015,,,
20200821,Nano-X Imaging Ltd,NNOX,M70700105,.,1,0,.,0,19647,2014,,,
20200827,XPeng Inc,XPEV,98422D105,.,1,1,1439485668,1,19615,2015,,,
20200828,Harbor Custom Development Inc,HCDI,41150T108,.,0,0,.,0,19631,2014,,,
20200831,Applied UV Inc,AUVI,03828V105,.,0,0,.,0,19621,2000,,,
20200901,PainReform Ltd,PRFX,M77798102,0,1,0,.,0,19840,2007,,,
20200915,Outset Medical Inc,OM,690145107,.,1,0,.,0,19653,2003,,,
20200916,JFrog Ltd,FROG,M6191J100,.,1,0,.,1,19656,2008,,,
20200916,Metacrine Inc,MTCR,59101E103,.,1,0,.,0,19837,2014,,,
20200916,Snowflake Inc,SNOW,833445109,0,1,1,276694828,1,19654,2012,,,
20200916,StepStone Group Inc,STEP,85914M107,.,0,1,94816331,0,19655,2007,,,
20200917,American Well Corp,AMWL,03044L105,.,1,1,225431862,1,19657,2006,,,
20200917,Broadstone Net Lease Inc,BNL,11135E104,.,0,1,142361608,0,19658,2007,,,
20200917,Dyne Therapeutics Inc,DYN,26818M108,0,1,0,.,0,19825,2017,,,
20200917,Pactiv Evergreen Inc,PTVE,69526K105,.,0,0,.,0,19659,1965,,,
20200917,Sumo Logic Inc,SUMO,86646P103,.,1,0,.,0,19660,2010,,,
20200918,Athira Pharma Inc,ATHA,04746L104,0,1,0,.,0,19812,2011,,,
20200918,Compass Pathways Plc,CMPS,20451W101,.,1,1,34805331,0,19821,2012,,,
20200918,Unity Software Inc,U,91332U101,0,1,0,.,0,19794,2004,,,
20200918,Vitru Ltd,VTRU,G9440D103,.,0,0,.,0,19848,2000,,,
20200923,Bentley Systems Inc,BSY,08265T208,.,0,1,261234727,0,19818,1984,,,
20200923,Corsair Gaming Inc,CRSR,22041X102,.,0,0,.,0,19822,1994,,,
20200923,GoodRx Holdings Inc,GDRX,38246G108,.,1,1,383222540,0,19679,2011,,,
20200923,Laird Superfood Inc,LSF,50736T102,.,1,0,.,0,19778,2015,,,
20200924,Taysha Gene Therapies Inc,TSHA,877619106,0,1,0,.,0,19847,2019,,,
20200925,Amesite Inc,AMST,031093107,.,0,0,.,1,19811,2017,,,
20200925,BlackRock Capital Allocation,BCAT,09260U109,0,0,0,.,0,19747,2020,,,
20200925,Graybug Vision Inc,GRAY,38942Q103,0,1,0,.,0,19833,2011,,,
20200925,Greenwich LifeSciences,GLSI,396879108,0,0,0,.,0,19831,2006,,,
20200925,PMV Pharmaceuticals Inc,PMVP,69353Y103,0,1,0,.,0,19682,2013,,,
20200925,Prelude Therapeutics Inc,PRLD,74065P101,0,1,0,.,0,19681,2016,,,
20200925,VIA optronics AG,VIAO,91823Y109,.,0,1,4530701,0,19795,2005,,,
20200930,"Asana, Inc.",ASAN,04342Y104,0,1,1,151316000,0,19746,2008,,,
20200930,Boqii Holding Ltd,BQ,09950L104,.,0,1,68064761,0,19744,2008,,,
20200930,Chindata Group Holding Ltd,CD,16955F107,.,0,1,718459381,0,19819,2015,,,
20200930,Palantir Technologies,PLTR,69608A108,0,1,1,1585000000,0,19788,2003,,,
20200930,Yalla Group Ltd,YALA,98459U103,.,0,1,143230130,0,19743,2016,,,
20201001,Lixiang Educ Hldg Co Ltd,LXEH,53934A107,.,0,1,66667000,0,19980,2001,,,
